I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
136749.000000,-0.034763,0.270752,0.000000,-0.000319,0.000261,-0.003065,-2.603423,-0.325989,9.373759,0.000000,9.734035,0.000000,0.000000,0.000000,0.000000
138770.000000,-0.034753,0.270742,-0.000008,0.005007,-0.000805,-0.004131,-2.545050,-0.313417,9.422254,2.051000,9.764956,-0.000008,0.000000,-0.001502,0.007067
140790.000000,-0.034750,0.270744,-0.000010,0.000746,0.002391,-0.000935,-2.587258,-0.301742,9.421355,1.958000,9.774809,-0.000010,0.000000,-0.002733,0.002865
142771.000000,-0.034743,0.270753,-0.000000,0.000746,0.005587,0.004392,-2.587258,-0.301742,9.421355,2.004000,9.774809,-0.000000,0.000000,-0.002727,0.002874
144767.000000,-0.034745,0.270759,-0.000015,-0.000319,0.004522,-0.007326,-2.598933,-0.302640,9.443807,2.004000,9.799567,-0.000015,0.000000,-0.002710,0.002338
146757.000000,-0.034748,0.270761,-0.000030,0.000746,0.001326,-0.007326,-2.617792,-0.325989,9.419559,2.004000,9.781983,-0.000030,0.000000,-0.000154,-0.000154
148757.000000,-0.034741,0.270753,-0.000022,0.000746,-0.004001,0.003326,-2.615098,-0.301742,9.417764,2.051000,9.778755,-0.000022,0.000000,-0.002713,0.000032
150776.000000,-0.034726,0.270742,-0.000006,0.005007,-0.005066,0.007587,-2.595340,-0.318805,9.428540,1.958000,9.784416,-0.000006,0.000000,-0.000927,0.002276
152757.000000,-0.034726,0.270736,-0.000006,-0.000319,-0.001870,0.000131,-2.595340,-0.318805,9.428540,2.004000,9.784416,-0.000006,0.000000,-0.000926,0.002270
154757.000000,-0.034732,0.270734,-0.000011,-0.003515,0.000261,-0.003065,-2.599831,-0.300844,9.442908,2.004000,9.798884,-0.000011,0.000000,-0.002883,0.002199
156759.000000,-0.034734,0.270733,-0.000014,-0.001385,0.000261,-0.003065,-2.597136,-0.318805,9.439317,1.002000,9.795278,-0.000014,0.000000,-0.000972,0.002382
158757.000000,-0.034729,0.270733,-0.000008,0.001811,0.000261,0.003326,-2.609709,-0.336766,9.424948,2.005000,9.785378,-0.000008,0.000000,0.000987,0.000771
160760.000000,-0.034722,0.270726,0.000003,0.001811,-0.001870,0.003326,-2.609709,-0.336766,9.424948,3.006000,9.785378,0.000003,0.000000,0.000994,0.000764
162757.000000,-0.034720,0.270721,-0.000000,-0.000319,0.000261,-0.002000,-2.570195,-0.289169,9.464461,2.005000,9.811501,-0.000000,0.000000,-0.004176,0.005671
164757.000000,-0.034716,0.270730,0.000006,0.001811,0.004522,0.003326,-2.624078,-0.340358,9.457277,2.004000,9.820475,0.000006,0.000000,0.001258,0.000239
166759.000000,-0.034714,0.270731,0.000008,0.000746,0.001326,0.002261,-2.608811,-0.315213,9.410579,1.002000,9.770581,0.000008,0.000000,-0.001231,0.000446
168757.000000,-0.034707,0.270721,0.000017,0.000746,-0.005066,0.003326,-2.615995,-0.291864,9.417764,2.004000,9.778696,0.000017,0.000000,-0.003726,-0.000097
170762.000000,-0.034690,0.270720,0.000034,0.002876,0.000261,0.007587,-2.602525,-0.265820,9.453685,2.005000,9.808973,0.000034,0.000000,-0.006579,0.002184
172757.000000,-0.034697,0.270718,0.000037,-0.005646,0.000261,0.000131,-2.602525,-0.265820,9.453685,3.006000,9.808973,0.000037,0.000000,-0.006586,0.002181
174757.000000,-0.034697,0.270711,0.000036,-0.000319,-0.001870,-0.000935,-2.600729,-0.317009,9.479729,2.004000,9.835117,0.000036,0.000000,-0.001269,0.003095
176757.000000,-0.034706,0.270719,0.000030,-0.002450,0.005587,-0.002000,-2.598933,-0.358319,9.453685,2.005000,9.810963,0.000030,0.000000,0.003178,0.002618
178757.000000,-0.034713,0.270724,0.000032,-0.004581,0.005587,0.002261,-2.589952,-0.383464,9.422254,1.002000,9.779251,0.000032,0.000000,0.005962,0.002684
180775.000000,-0.034710,0.270719,0.000029,0.000746,0.001326,-0.000935,-2.574686,-0.315213,9.485116,3.010000,9.833402,0.000029,0.000000,-0.001489,0.005800
182757.000000,-0.034712,0.270717,0.000027,-0.002450,0.001326,-0.002000,-2.574686,-0.315213,9.485116,0.998000,9.833402,0.000027,0.000000,-0.001492,0.005799
184757.000000,-0.034725,0.270725,0.000028,-0.007776,0.004522,0.000131,-2.603423,-0.302640,9.429438,2.051000,9.786914,0.000028,0.000000,-0.002641,0.001473
186757.000000,-0.034746,0.270735,0.000022,-0.007776,0.006652,-0.002000,-2.594442,-0.367299,9.455482,1.958000,9.811838,0.000022,0.000000,0.004080,0.003133
188739.000000,-0.034746,0.270735,0.000035,-0.001385,0.002391,0.006522,-2.582768,-0.339460,9.479729,2.004000,9.831134,0.000035,0.000000,0.001048,0.004902
190776.000000,-0.034729,0.270730,0.000034,0.007137,-0.000805,-0.000935,-2.599831,-0.301742,9.494097,2.004000,9.848250,0.000034,0.000000,-0.002958,0.003574
192757.000000,-0.034734,0.270722,0.000022,-0.002450,-0.001870,-0.006261,-2.599831,-0.301742,9.494097,2.005000,9.848250,0.000022,0.000000,-0.002963,0.003566
194757.000000,-0.034736,0.270717,0.000019,-0.001385,-0.002935,-0.002000,-2.629466,-0.301742,9.415070,2.051000,9.780014,0.000019,0.000000,-0.002698,-0.001493
196757.000000,-0.034742,0.270716,0.000018,-0.001385,-0.000805,0.000131,-2.622282,-0.364605,9.447399,1.957000,9.811353,0.000018,0.000000,0.003832,0.000157
198739.000000,-0.034737,0.270713,0.000034,-0.000319,-0.001870,0.007587,-2.627670,-0.317009,9.428540,2.005000,9.792983,0.000034,0.000000,-0.001128,-0.000937
200776.000000,-0.034726,0.270715,0.000050,0.002876,0.000261,0.007587,-2.627670,-0.317009,9.428540,2.004000,9.792983,0.000050,0.000000,-0.001116,-0.000935
202757.000000,-0.034707,0.270712,0.000054,0.008203,-0.001870,0.001196,-2.615098,-0.304436,9.406089,2.004000,9.767596,0.000054,0.000000,-0.002352,-0.000326
204757.000000,-0.034694,0.270700,0.000060,0.003942,-0.002935,0.002261,-2.560317,-0.298150,9.441113,2.051000,9.786660,0.000060,0.000000,-0.003124,0.006007
206757.000000,-0.034707,0.270687,0.000051,-0.005646,-0.002935,-0.004131,-2.558521,-0.326887,9.460870,1.958000,9.806169,0.000051,0.000000,-0.000169,0.006723
208739.000000,-0.034722,0.270686,0.000041,-0.006711,0.003456,-0.005196,-2.552234,-0.312519,9.466258,2.004000,9.809261,0.000041,0.000000,-0.001720,0.007471
210777.000000,-0.034728,0.270680,0.000046,-0.004581,0.000261,0.002261,-2.552234,-0.312519,9.466258,2.005000,9.809261,0.000046,0.000000,-0.001726,0.007465
212739.000000,-0.034728,0.270661,0.000054,-0.002450,-0.007196,0.003326,-2.574686,-0.299048,9.450093,2.004000,9.799117,0.000054,0.000000,-0.003093,0.004793
214739.000000,-0.034732,0.270649,0.000052,-0.001385,-0.005066,-0.000935,-2.604321,-0.339460,9.422254,2.051000,9.781441,0.000052,0.000000,0.001280,0.001147
216739.000000,-0.034744,0.270645,0.000040,-0.004581,-0.000805,-0.006261,-2.616894,-0.325989,9.485116,1.957000,9.844888,0.000040,0.000000,-0.000389,0.001599
218739.000000,-0.034752,0.270646,0.000032,-0.004581,0.001326,-0.004131,-2.611505,-0.294558,9.481524,2.005000,9.839005,0.000032,0.000000,-0.003696,0.002003
220760.000000,-0.034764,0.270646,0.000031,-0.007776,0.001326,-0.000935,-2.611505,-0.294558,9.481524,2.004000,9.839005,0.000031,0.000000,-0.003708,0.002003
222739.000000,-0.034756,0.270644,0.000041,0.001811,0.000261,0.004392,-2.587258,-0.302640,9.439317,2.004000,9.792150,0.000041,0.000000,-0.002705,0.003251
224739.000000,-0.034756,0.270641,0.000043,0.000746,-0.001870,0.001196,-2.630364,-0.354726,9.429438,2.051000,9.795863,0.000043,0.000000,0.002845,-0.001213
226739.000000,-0.034770,0.270634,0.000041,-0.006711,-0.002935,-0.000935,-2.609709,-0.325091,9.472544,1.957000,9.830837,0.000041,0.000000,-0.000464,0.001951
228737.000000,-0.034769,0.270624,0.000053,-0.001385,-0.002935,0.005457,-2.565705,-0.326887,9.413273,2.005000,9.762141,0.000053,0.000000,-0.000057,0.004678
230758.000000,-0.034774,0.270632,0.000053,-0.002450,0.006652,0.000131,-2.565705,-0.326887,9.413273,2.004000,9.762141,0.000053,0.000000,-0.000062,0.004686
232739.000000,-0.034766,0.270651,0.000037,0.005007,0.010913,-0.007326,-2.598933,-0.310722,9.445602,2.006000,9.801551,0.000037,0.000000,-0.001882,0.002286
234739.000000,-0.034762,0.270658,0.000031,0.001811,0.004522,-0.003065,-2.600729,-0.308028,9.435724,2.049000,9.792424,0.000031,0.000000,-0.002129,0.001847
236739.000000,-0.034766,0.270654,0.000042,-0.003515,-0.001870,0.005457,-2.605219,-0.322397,9.424948,1.958000,9.783698,0.000042,0.000000,-0.000572,0.001121
238739.000000,-0.034763,0.270638,0.000043,0.001811,-0.006131,0.000131,-2.585462,-0.335868,9.454583,2.004000,9.807475,0.000043,0.000000,0.000747,0.003863
240758.000000,-0.034755,0.270639,0.000043,0.003942,0.002391,0.000131,-2.585462,-0.335868,9.454583,2.005000,9.807475,0.000043,0.000000,0.000754,0.003864
242751.000000,-0.034766,0.270631,0.000037,-0.005646,-0.000805,-0.003065,-2.571991,-0.305334,9.468054,2.004000,9.815927,0.000037,0.000000,-0.002528,0.005514
244751.000000,-0.034778,0.270643,0.000028,-0.004581,0.006652,-0.004131,-2.606117,-0.327785,9.459971,2.051000,9.817859,0.000028,0.000000,-0.000142,0.001976
246751.000000,-0.034792,0.270653,0.000023,-0.005646,0.003456,-0.002000,-2.665388,-0.348440,9.458176,1.957000,9.832741,0.000023,0.000000,0.002032,-0.003854
248754.000000,-0.034804,0.270654,0.000024,-0.007776,0.000261,0.000131,-2.621384,-0.299048,9.441113,2.005000,9.802841,0.000024,0.000000,-0.003140,-0.000051
250773.000000,-0.034819,0.270646,0.000025,-0.008842,-0.004001,0.000131,-2.621384,-0.299048,9.441113,2.004000,9.802841,0.000025,0.000000,-0.003154,-0.000059
252753.000000,-0.034820,0.270627,0.000017,0.001811,-0.006131,-0.004131,-2.557623,-0.351134,9.438418,2.004000,9.785114,0.000017,0.000000,0.002366,0.006177
254753.000000,-0.034809,0.270616,0.000013,0.003942,-0.004001,-0.002000,-2.602525,-0.298150,9.465360,2.051000,9.821154,0.000013,0.000000,-0.003320,0.002421
256750.000000,-0.034811,0.270622,0.000021,-0.003515,0.000261,0.003326,-2.653713,-0.294558,9.386332,1.958000,9.758698,0.000021,0.000000,-0.003440,-0.004780
258739.000000,-0.034815,0.270607,0.000015,-0.000319,-0.007196,-0.003065,-2.619588,-0.343052,9.443807,2.004000,9.806396,0.000015,0.000000,0.001495,0.000193
260739.000000,-0.034818,0.270596,0.000002,0.000746,-0.005066,-0.006261,-2.619588,-0.343052,9.443807,2.004000,9.806396,0.000002,0.000000,0.001492,0.000182
262739.000000,-0.034833,0.270601,0.000005,-0.008842,0.003456,0.001196,-2.586360,-0.303538,9.383637,2.005000,9.738277,0.000005,0.000000,-0.002496,0.001788
264738.000000,-0.034843,0.270600,0.000016,-0.006711,0.000261,0.005457,-2.594442,-0.324193,9.406987,2.051000,9.763588,0.000016,0.000000,-0.000393,0.001643
266739.000000,-0.034852,0.270589,0.000021,-0.004581,-0.005066,0.002261,-2.602525,-0.345746,9.424948,1.957000,9.783778,0.000021,0.000000,0.001815,0.001344
268739.000000,-0.034854,0.270588,0.000015,-0.001385,0.001326,-0.003065,-2.590850,-0.301742,9.459073,2.005000,9.812116,0.000015,0.000000,-0.002965,0.003374
270739.000000,-0.034860,0.270583,0.000007,-0.003515,-0.000805,-0.004131,-2.590850,-0.301742,9.459073,2.004000,9.812116,0.000007,0.000000,-0.002971,0.003368
272739.000000,-0.034864,0.270588,0.000002,0.000746,0.002391,-0.002000,-2.628568,-0.367299,9.454583,2.004000,9.820052,0.000002,0.000000,0.003965,-0.000389
274739.000000,-0.034863,0.270599,0.000002,-0.000319,0.006652,0.000131,-2.600729,-0.316111,9.460870,2.051000,9.816913,0.000002,0.000000,-0.001463,0.002475
276739.000000,-0.034850,0.270592,-0.000009,0.005007,-0.001870,-0.006261,-2.579176,-0.265820,9.424049,1.958000,9.774227,-0.000009,0.000000,-0.006651,0.003554
278739.000000,-0.034852,0.270580,-0.000023,-0.000319,-0.006131,-0.007326,-2.616894,-0.304436,9.388128,2.004000,9.750783,-0.000023,0.000000,-0.002436,-0.001128
280739.000000,-0.034852,0.270588,-0.000020,-0.001385,0.003456,0.001196,-2.616894,-0.304436,9.388128,2.004000,9.750783,-0.000020,0.000000,-0.002435,-0.001120
282739.000000,-0.034853,0.270591,-0.000009,-0.001385,0.003456,0.005457,-2.563909,-0.341256,9.405190,2.005000,9.754368,-0.000009,0.000000,0.001415,0.004619
284739.000000,-0.034852,0.270582,0.000002,-0.000319,-0.001870,0.005457,-2.575584,-0.338562,9.458176,2.051000,9.808432,0.000002,0.000000,0.000929,0.004878
286739.000000,-0.034857,0.270571,-0.000006,-0.001385,-0.004001,-0.004131,-2.587258,-0.336766,9.442011,1.957000,9.795860,-0.000006,0.000000,0.000794,0.003282
288739.000000,-0.034853,0.270562,-0.000014,0.001811,-0.001870,-0.004131,-2.571991,-0.304436,9.439317,2.005000,9.788183,-0.000014,0.000000,-0.002613,0.004676
290739.000000,-0.034839,0.270567,0.000000,0.003942,0.004522,0.006522,-2.571991,-0.304436,9.439317,2.004000,9.788183,0.000000,0.000000,-0.002598,0.004681
292737.000000,-0.034837,0.270559,0.000010,-0.000319,-0.001870,0.004392,-2.575584,-0.325989,9.465360,2.004000,9.814934,0.000010,0.000000,-0.000410,0.005035
294739.000000,-0.034829,0.270548,0.000018,0.001811,-0.002935,0.003326,-2.577380,-0.305334,9.455482,2.051000,9.805215,0.000018,0.000000,-0.002548,0.004565
296739.000000,-0.034822,0.270539,0.000027,0.001811,-0.002935,0.004392,-2.585462,-0.317907,9.454583,1.958000,9.806876,0.000027,0.000000,-0.001210,0.003748
298739.000000,-0.034835,0.270526,0.000014,-0.003515,-0.005066,-0.006261,-2.591748,-0.355625,9.429438,2.004000,9.785598,0.000014,0.000000,0.002862,0.002474
300739.000000,-0.034842,0.270518,0.000009,-0.001385,-0.002935,-0.002000,-2.591748,-0.355625,9.429438,2.004000,9.785598,0.000009,0.000000,0.002855,0.002466
302739.000000,-0.034841,0.270518,0.000002,0.001811,-0.000805,-0.003065,-2.636651,-0.345746,9.430336,2.005000,9.798097,0.000002,0.000000,0.001805,-0.001939
304739.000000,-0.034835,0.270504,-0.000011,0.005007,-0.006131,-0.006261,-2.609709,-0.328683,9.429438,2.051000,9.789429,-0.000011,0.000000,0.000008,0.000657
306739.000000,-0.034832,0.270507,-0.000012,0.000746,0.000261,-0.000935,-2.637548,-0.317009,9.426744,1.957000,9.793909,-0.000012,0.000000,-0.001216,-0.002165
308739.000000,-0.034839,0.270507,-0.000003,-0.004581,0.002391,0.004392,-2.580972,-0.326887,9.488708,2.004000,9.838896,-0.000003,0.000000,-0.000402,0.005078
310739.000000,-0.034839,0.270490,0.000006,-0.001385,-0.006131,0.004392,-2.580972,-0.326887,9.488708,2.005000,9.838896,0.000006,0.000000,-0.000402,0.005060
312739.000000,-0.034839,0.270472,0.000014,-0.001385,-0.005066,0.003326,-2.551337,-0.325091,9.459971,2.004000,9.803370,0.000014,0.000000,-0.000488,0.007190
314739.000000,-0.034824,0.270464,0.000029,0.002876,-0.001870,0.006522,-2.570195,-0.280189,9.457277,2.051000,9.804311,0.000029,0.000000,-0.005206,0.005215
316739.000000,-0.034817,0.270466,0.000026,0.002876,0.001326,-0.002000,-2.606117,-0.307130,9.408783,1.957000,9.767875,0.000026,0.000000,-0.002186,0.000390
318739.000000,-0.034815,0.270483,0.000011,0.001811,0.009848,-0.007326,-2.598035,-0.298150,9.442908,2.011000,9.798326,0.000011,0.000000,-0.003251,0.002123
320739.000000,-0.034815,0.270486,0.000016,-0.002450,0.002391,0.002261,-2.598035,-0.298150,9.442908,2.004000,9.798326,0.000016,0.000000,-0.003252,0.002125
322739.000000,-0.034804,0.270468,0.000029,0.001811,-0.008262,0.005457,-2.592646,-0.285577,9.420458,1.998000,9.774886,0.000029,0.000000,-0.004498,0.002020
324739.000000,-0.034794,0.270446,0.000029,0.002876,-0.008262,-0.000935,-2.580074,-0.289169,9.457277,2.051000,9.807165,0.000029,0.000000,-0.004227,0.004232
326739.000000,-0.034793,0.270438,0.000025,0.000746,-0.001870,-0.002000,-2.583666,-0.324193,9.469850,1.958000,9.821328,0.000025,0.000000,-0.000572,0.004239
328739.000000,-0.034778,0.270431,0.000026,0.006072,-0.001870,0.000131,-2.580972,-0.301742,9.432132,2.004000,9.783536,0.000026,0.000000,-0.002798,0.003464
330739.000000,-0.034769,0.270426,0.000021,0.003942,-0.000805,-0.003065,-2.580972,-0.301742,9.432132,2.005000,9.783536,0.000021,0.000000,-0.002789,0.003458
332739.000000,-0.034760,0.270419,-0.000002,0.006072,-0.004001,-0.011587,-2.633956,-0.298150,9.426744,2.004000,9.792350,-0.000002,0.000000,-0.003142,-0.001916
334739.000000,-0.034763,0.270403,-0.000011,-0.000319,-0.007196,-0.004131,-2.613301,-0.333173,9.437520,2.051000,9.798323,-0.000011,0.000000,0.000525,0.000427
336739.000000,-0.034758,0.270390,-0.000001,0.001811,-0.006131,0.004392,-2.604321,-0.334970,9.455482,1.957000,9.813298,-0.000001,0.000000,0.000653,0.001785
338739.000000,-0.034757,0.270386,-0.000007,-0.000319,-0.001870,-0.003065,-2.628568,-0.296354,9.480626,2.005000,9.842737,-0.000007,0.000000,-0.003508,0.000049
340739.000000,-0.034746,0.270369,-0.000007,0.003942,-0.008262,-0.000935,-2.628568,-0.296354,9.480626,2.004000,9.842737,-0.000007,0.000000,-0.003497,0.000032
342739.000000,-0.034735,0.270356,0.000003,0.002876,-0.005066,0.004392,-2.598933,-0.305334,9.484219,2.004000,9.838601,0.000003,0.000000,-0.002552,0.003027
344739.000000,-0.034725,0.270365,0.000022,0.000746,0.004522,0.008653,-2.599831,-0.296354,9.425846,2.051000,9.782307,0.000022,0.000000,-0.003295,0.001364
346739.000000,-0.034732,0.270370,0.000015,-0.001385,0.004522,-0.003065,-2.577380,-0.356523,9.431234,1.958000,9.783566,0.000015,0.000000,0.003052,0.003784
348739.000000,-0.034737,0.270391,-0.000000,-0.001385,0.007717,-0.007326,-2.683349,-0.305334,9.455482,2.004000,9.833601,-0.000000,0.000000,-0.002456,-0.005990
350739.000000,-0.034733,0.270406,0.000000,0.000746,0.004522,0.000131,-2.683349,-0.305334,9.455482,2.004000,9.833601,0.000000,0.000000,-0.002452,-0.005975
352739.000000,-0.034727,0.270393,0.000024,-0.001385,-0.007196,0.010783,-2.624078,-0.301742,9.433928,2.005000,9.796726,0.000024,0.000000,-0.002753,-0.000770
354751.000000,-0.034728,0.270382,0.000034,-0.003515,-0.004001,0.004392,-2.601627,-0.299946,9.476136,2.054000,9.831357,0.000034,0.000000,-0.003086,0.002567
356751.000000,-0.034721,0.270372,0.000028,0.001811,-0.005066,-0.004131,-2.630364,-0.273903,9.480626,1.954000,9.842566,0.000028,0.000000,-0.005839,-0.000159
358752.000000,-0.034705,0.270361,0.000045,0.003942,-0.004001,0.007587,-2.586360,-0.292762,9.456379,2.004000,9.808062,0.000045,0.000000,-0.003756,0.003508
360754.000000,-0.034698,0.270354,0.000037,0.002876,-0.001870,-0.004131,-2.586360,-0.292762,9.456379,2.005000,9.808062,0.000037,0.000000,-0.003749,0.003501
362753.000000,-0.034707,0.270344,0.000034,-0.004581,-0.004001,-0.002000,-2.603423,-0.318805,9.459971,2.004000,9.816848,0.000034,0.000000,-0.001020,0.001933
364753.000000,-0.034717,0.270339,0.000043,-0.005646,-0.001870,0.004392,-2.597136,-0.329581,9.404293,2.051000,9.761889,0.000043,0.000000,0.000315,0.001048
366753.000000,-0.034716,0.270345,0.000037,0.000746,0.005587,-0.003065,-2.571093,-0.317907,9.435724,1.958000,9.784910,0.000037,0.000000,-0.001037,0.004463
368751.000000,-0.034704,0.270352,0.000024,0.006072,0.003456,-0.006261,-2.620486,-0.302640,9.462666,2.004000,9.823470,0.000024,0.000000,-0.002733,0.000324
370739.000000,-0.034702,0.270331,0.000026,-0.000319,-0.010392,0.000131,-2.620486,-0.302640,9.462666,2.004000,9.823470,0.000026,0.000000,-0.002730,0.000303
372753.000000,-0.034711,0.270319,0.000034,-0.005646,-0.004001,0.003326,-2.585462,-0.320601,9.444705,2.013000,9.797441,0.000034,0.000000,-0.000779,0.003265
374739.000000,-0.034715,0.270318,0.000034,-0.003515,0.003456,0.000131,-2.539662,-0.297252,9.450093,2.043000,9.789918,0.000034,0.000000,-0.003270,0.007901
376739.000000,-0.034726,0.270324,0.000030,-0.005646,0.004522,-0.002000,-2.586360,-0.320601,9.431234,1.959000,9.784694,0.000030,0.000000,-0.000746,0.002818
378739.000000,-0.034729,0.270325,0.000024,-0.001385,0.000261,-0.003065,-2.616894,-0.316111,9.424049,2.002000,9.785743,0.000024,0.000000,-0.001199,-0.000388
380739.000000,-0.034719,0.270320,0.000036,0.002876,-0.002935,0.005457,-2.616894,-0.316111,9.424049,2.005000,9.785743,0.000036,0.000000,-0.001189,-0.000394
382739.000000,-0.034712,0.270321,0.000039,0.001811,0.000261,0.001196,-2.628568,-0.302640,9.463564,2.004000,9.826495,0.000039,0.000000,-0.002744,-0.000474
384737.000000,-0.034707,0.270322,0.000036,0.001811,0.002391,-0.002000,-2.584564,-0.301742,9.469850,2.051000,9.820848,0.000036,0.000000,-0.002854,0.004014
386739.000000,-0.034705,0.270331,0.000025,0.000746,0.006652,-0.005196,-2.591748,-0.300844,9.467155,1.958000,9.820117,0.000025,0.000000,-0.002938,0.003245
388739.000000,-0.034699,0.270332,0.000040,-0.000319,0.001326,0.006522,-2.601627,-0.293660,9.466258,2.004000,9.821647,0.000040,0.000000,-0.003687,0.002245
390739.000000,-0.034681,0.270326,0.000048,0.006072,-0.001870,0.003326,-2.601627,-0.293660,9.466258,2.004000,9.821647,0.000048,0.000000,-0.003669,0.002240
392739.000000,-0.034658,0.270307,0.000052,0.010333,-0.009327,0.001196,-2.615995,-0.309824,9.451889,2.004000,9.812117,0.000052,0.000000,-0.001890,0.000435
394739.000000,-0.034653,0.270278,0.000057,0.002876,-0.014653,0.002261,-2.615995,-0.352930,9.417764,2.051000,9.780709,0.000057,0.000000,0.002804,-0.000483
396739.000000,-0.034658,0.270274,0.000061,-0.003515,-0.000805,0.002261,-2.600729,-0.325989,9.459971,1.958000,9.816370,0.000061,0.000000,-0.000212,0.002135
398739.000000,-0.034657,0.270276,0.000062,0.000746,0.001326,0.000131,-2.612403,-0.327785,9.449195,2.004000,9.809148,0.000062,0.000000,0.000018,0.000700
400722.000000,-0.034661,0.270261,0.000056,-0.001385,-0.007196,-0.003065,-2.612403,-0.327785,9.449195,2.004000,9.809148,0.000056,0.000000,0.000014,0.000685
402722.000000,-0.034651,0.270244,0.000062,0.002876,-0.009327,0.002261,-2.624976,-0.300844,9.430336,2.005000,9.793479,0.000062,0.000000,-0.002760,-0.001107
404739.000000,-0.034629,0.270240,0.000066,0.008203,-0.000805,0.001196,-2.591748,-0.282883,9.434826,2.051000,9.788418,0.000066,0.000000,-0.004655,0.002267
406739.000000,-0.034623,0.270247,0.000071,-0.000319,0.005587,0.002261,-2.585462,-0.274801,9.458176,1.957000,9.809037,0.000071,0.000000,-0.005577,0.003516
408739.000000,-0.034623,0.270248,0.000065,0.000746,0.001326,-0.003065,-2.598035,-0.326887,9.424049,2.005000,9.781071,0.000065,0.000000,0.000049,0.001403
410739.000000,-0.034613,0.270233,0.000066,0.005007,-0.007196,0.000131,-2.598035,-0.326887,9.424049,2.004000,9.781071,0.000066,0.000000,0.000060,0.001387
412739.000000,-0.034608,0.270219,0.000072,-0.000319,-0.005066,0.002261,-2.589054,-0.283781,9.459971,2.004000,9.811972,0.000072,0.000000,-0.004619,0.003190
414739.000000,-0.034619,0.270215,0.000069,-0.006711,-0.000805,-0.002000,-2.599831,-0.297252,9.463564,2.058000,9.818683,0.000069,0.000000,-0.003220,0.002235
416739.000000,-0.034609,0.270212,0.000063,0.005007,-0.001870,-0.003065,-2.620486,-0.305334,9.423152,1.951000,9.785498,0.000063,0.000000,-0.002218,-0.000889
418739.000000,-0.034605,0.270205,0.000056,0.001811,-0.002935,-0.004131,-2.604321,-0.298150,9.449195,2.004000,9.806052,0.000056,0.000000,-0.003062,0.001396
420739.000000,-0.034594,0.270195,0.000055,0.003942,-0.004001,-0.000935,-2.604321,-0.298150,9.449195,2.004000,9.806052,0.000055,0.000000,-0.003052,0.001387
422739.000000,-0.034593,0.270203,0.000068,-0.000319,0.004522,0.006522,-2.595340,-0.341256,9.427642,2.005000,9.784307,0.000068,0.000000,0.001589,0.001734
424739.000000,-0.034605,0.270211,0.000055,-0.003515,0.005587,-0.005196,-2.591748,-0.349338,9.445602,2.051000,9.800949,0.000055,0.000000,0.002362,0.002590
426739.000000,-0.034611,0.270202,0.000055,-0.001385,-0.001870,0.000131,-2.554929,-0.354726,9.440214,1.957000,9.786273,0.000055,0.000000,0.002947,0.006069
428739.000000,-0.034603,0.270175,0.000067,-0.000319,-0.011457,0.004392,-2.567501,-0.273005,9.416865,2.005000,9.764422,0.000067,0.000000,-0.005620,0.004102
430739.000000,-0.034601,0.270163,0.000075,-0.002450,-0.004001,0.003326,-2.567501,-0.273005,9.416865,2.016000,9.764422,0.000075,0.000000,-0.005618,0.004090
432739.000000,-0.034600,0.270161,0.000074,-0.001385,0.000261,-0.000935,-2.599831,-0.286475,9.459971,1.992000,9.814899,0.000074,0.000000,-0.004326,0.002076
434739.000000,-0.034599,0.270161,0.000082,-0.001385,0.002391,0.003326,-2.575584,-0.312519,9.486913,2.051000,9.835284,0.000082,0.000000,-0.001669,0.005200
436739.000000,-0.034599,0.270137,0.000082,0.001811,-0.010392,0.000131,-2.576482,-0.361013,9.430336,1.958000,9.782629,0.000082,0.000000,0.003665,0.003620
438739.000000,-0.034599,0.270124,0.000083,0.001811,-0.006131,0.001196,-2.591748,-0.370891,9.405190,2.004000,9.762803,0.000083,0.000000,0.004815,0.001431
440739.000000,-0.034607,0.270125,0.000080,-0.001385,0.001326,-0.000935,-2.591748,-0.370891,9.405190,2.004000,9.762803,0.000080,0.000000,0.004807,0.001432
442739.000000,-0.034606,0.270127,0.000091,-0.001385,0.002391,0.005457,-2.589054,-0.323295,9.472544,2.005000,9.825315,0.000091,0.000000,-0.000490,0.003469
444739.000000,-0.034611,0.270135,0.000095,-0.000319,0.004522,0.002261,-2.611505,-0.377178,9.460870,2.050000,9.821928,0.000095,0.000000,0.005235,0.001013
446739.000000,-0.034608,0.270143,0.000096,0.002876,0.002391,0.001196,-2.638447,-0.352032,9.411477,1.958000,9.780656,0.000096,0.000000,0.002779,-0.003003
448739.000000,-0.034609,0.270128,0.000090,0.000746,-0.006131,-0.003065,-2.591748,-0.334072,9.416865,2.005000,9.772723,0.000090,0.000000,0.000852,0.001715
450739.000000,-0.034618,0.270100,0.000091,-0.004581,-0.013588,0.000131,-2.591748,-0.334072,9.416865,2.004000,9.772723,0.000091,0.000000,0.000843,0.001686
452739.000000,-0.034620,0.270084,0.000092,-0.002450,-0.005066,0.000131,-2.564807,-0.295456,9.458176,2.004000,9.804214,0.000092,0.000000,-0.003392,0.005402
454739.000000,-0.034596,0.270090,0.000102,0.009268,0.003456,0.004392,-2.615995,-0.310722,9.489607,2.051000,9.848483,0.000102,0.000000,-0.001865,0.001239
