I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
138763.000000,-0.000043,0.000559,0.000004,0.007457,-0.005326,0.002131,-2.723761,-0.280189,9.413273,2.051000,9.803422,0.000004,0.000000,0.029713,-0.280984
140781.000000,-0.000096,0.001110,0.000006,0.006392,0.002131,0.001065,-2.739027,-0.326887,9.391720,1.957000,9.788438,0.000006,0.000000,0.034696,-0.282499
142762.000000,-0.000161,0.001679,0.000011,0.001065,0.004261,0.002131,-2.739027,-0.326887,9.391720,2.005000,9.788438,0.000011,0.000000,0.034631,-0.281931
144762.000000,-0.000225,0.002252,0.000002,0.000000,0.005326,-0.004261,-2.761478,-0.316111,9.396211,2.003000,9.798697,0.000002,0.000000,0.033404,-0.283439
146763.000000,-0.000285,0.002815,0.000010,0.000000,0.006392,0.004261,-2.695921,-0.292762,9.408783,2.004000,9.791777,0.000010,0.000000,0.030821,-0.276113
148763.000000,-0.000315,0.003092,0.000019,-0.001065,0.000000,0.008522,-2.727353,-0.285577,9.429438,1.003000,9.820097,0.000019,0.000000,0.029961,-0.278340
150782.000000,-0.000385,0.003889,0.000022,0.006392,-0.007457,0.001065,-2.692329,-0.293660,9.440214,3.006000,9.821024,0.000022,0.000000,0.030712,-0.273806
152763.000000,-0.000438,0.004433,0.000030,0.003196,-0.001065,0.004261,-2.692329,-0.293660,9.440214,2.004000,9.821024,0.000030,0.000000,0.030659,-0.273262
154763.000000,-0.000493,0.004986,0.000036,0.008522,0.004261,0.003196,-2.689635,-0.353828,9.424049,2.004000,9.806734,0.000036,0.000000,0.037034,-0.272838
156763.000000,-0.000540,0.005554,0.000027,0.007457,0.009587,-0.004261,-2.703105,-0.302640,9.414171,2.004000,9.799234,0.000027,0.000000,0.031597,-0.273919
158763.000000,-0.000563,0.005831,0.000027,0.005326,0.006392,0.000000,-2.677960,-0.278393,9.425846,1.002000,9.802834,0.000027,0.000000,0.028964,-0.270869
160782.000000,-0.000655,0.006671,0.000033,0.000000,0.005326,0.002131,-2.709392,-0.303538,9.395312,3.007000,9.782885,0.000033,0.000000,0.031641,-0.273949
162764.000000,-0.000717,0.007226,0.000028,0.000000,0.003196,-0.002131,-2.709392,-0.303538,9.395312,2.003000,9.782885,0.000028,0.000000,0.031580,-0.273395
164763.000000,-0.000783,0.007765,0.000030,-0.002131,-0.002131,0.001065,-2.691431,-0.306232,9.431234,2.004000,9.812531,0.000030,0.000000,0.031676,-0.270082
166764.000000,-0.000858,0.008311,0.000030,-0.005326,0.000000,0.000000,-2.707596,-0.319703,9.408783,2.004000,9.795840,0.000030,0.000000,0.033108,-0.271738
168763.000000,-0.000889,0.008588,0.000031,-0.001065,0.003196,0.002131,-2.712984,-0.292762,9.385434,1.002000,9.774066,0.000031,0.000000,0.030294,-0.272675
170782.000000,-0.000972,0.009428,0.000053,0.004261,0.007457,0.007457,-2.708494,-0.318805,9.433928,3.007000,9.820213,0.000053,0.000000,0.032809,-0.270003
172763.000000,-0.000998,0.009706,0.000060,0.006392,0.006392,0.007457,-2.708494,-0.318805,9.433928,1.001000,9.820213,0.000060,0.000000,0.032783,-0.269725
174764.000000,-0.001040,0.010265,0.000062,0.008522,0.000000,0.001065,-2.709392,-0.292762,9.415070,2.057000,9.801533,0.000062,0.000000,0.030045,-0.269808
176763.000000,-0.001101,0.010787,0.000067,0.001065,-0.002131,0.003196,-2.695921,-0.322397,9.433928,1.952000,9.816871,0.000067,0.000000,0.033059,-0.267409
178747.000000,-0.001171,0.011336,0.000069,-0.002131,0.000000,0.001065,-2.736333,-0.324193,9.406987,2.004000,9.802246,0.000069,0.000000,0.033278,-0.271577
180781.000000,-0.001243,0.011886,0.000062,-0.003196,0.001065,-0.003196,-2.737231,-0.325989,9.410579,2.004000,9.806003,0.000062,0.000000,0.033384,-0.271010
182763.000000,-0.001311,0.012449,0.000050,-0.001065,0.006392,-0.005326,-2.737231,-0.325989,9.410579,2.012000,9.806003,0.000050,0.000000,0.033316,-0.270447
184764.000000,-0.001374,0.013021,0.000045,0.000000,0.012783,-0.002131,-2.677062,-0.309824,9.423152,2.043000,9.800941,0.000045,0.000000,0.031493,-0.263638
186763.000000,-0.001432,0.013571,0.000053,-0.002131,0.007457,0.004261,-2.733639,-0.275699,9.386332,1.960000,9.780185,0.000053,0.000000,0.027932,-0.269710
188747.000000,-0.001484,0.014124,0.000060,0.000000,0.002131,0.004261,-2.748906,-0.263126,9.396211,2.001000,9.793594,0.000060,0.000000,0.026512,-0.270382
190781.000000,-0.001533,0.014682,0.000062,0.004261,0.006392,0.001065,-2.731843,-0.285577,9.415967,2.004000,9.808413,0.000062,0.000000,0.028787,-0.267572
192764.000000,-0.001583,0.015228,0.000063,0.003196,0.001065,0.001065,-2.731843,-0.285577,9.415967,2.004000,9.808413,0.000063,0.000000,0.028736,-0.267025
194764.000000,-0.001645,0.015776,0.000073,0.003196,-0.001065,0.005326,-2.701309,-0.336766,9.414171,2.051000,9.799852,0.000073,0.000000,0.034111,-0.263488
196764.000000,-0.001718,0.016300,0.000076,-0.004261,-0.004261,0.002131,-2.739925,-0.327785,9.406987,1.957000,9.803369,0.000076,0.000000,0.033113,-0.266961
198746.000000,-0.001787,0.016847,0.000080,-0.006392,0.000000,0.002131,-2.753396,-0.282883,9.406987,2.004000,9.805744,0.000080,0.000000,0.028276,-0.267775
200789.000000,-0.001841,0.017402,0.000087,0.002131,0.005326,0.004261,-2.735435,-0.296354,9.372861,2.004000,9.768365,0.000087,0.000000,0.029767,-0.266423
202771.000000,-0.001887,0.017959,0.000086,0.006392,0.006392,0.000000,-2.735435,-0.296354,9.372861,2.004000,9.768365,0.000086,0.000000,0.029720,-0.265866
204765.000000,-0.001923,0.018521,0.000094,0.007457,0.003196,0.004261,-2.730945,-0.249656,9.392618,2.052000,9.784767,0.000094,0.000000,0.024651,-0.264338
206754.000000,-0.001970,0.019037,0.000095,0.005326,-0.002131,0.001065,-2.700411,-0.301742,9.450093,1.957000,9.832982,0.000095,0.000000,0.029949,-0.259166
208754.000000,-0.002017,0.019567,0.000098,0.006392,-0.001065,0.002131,-2.695921,-0.301742,9.423152,2.004000,9.805857,0.000098,0.000000,0.029993,-0.258950
210764.000000,-0.002068,0.020102,0.000090,0.002131,0.000000,-0.003196,-2.695023,-0.278393,9.370167,2.004000,9.754008,0.000090,0.000000,0.027634,-0.259839
212744.000000,-0.002121,0.020636,0.000100,0.001065,0.000000,0.005326,-2.695023,-0.278393,9.370167,2.004000,9.754008,0.000100,0.000000,0.027581,-0.259305
214746.000000,-0.002184,0.021174,0.000110,-0.002131,-0.003196,0.005326,-2.695023,-0.289169,9.402496,2.051000,9.785382,0.000110,0.000000,0.028561,-0.257846
216746.000000,-0.002248,0.021694,0.000115,-0.002131,0.001065,0.003196,-2.696819,-0.311620,9.429438,1.957000,9.812453,0.000115,0.000000,0.030788,-0.256726
218746.000000,-0.002302,0.022242,0.000101,0.001065,0.009587,-0.006392,-2.698615,-0.282883,9.451889,2.004000,9.833654,0.000101,0.000000,0.027618,-0.255751
220765.000000,-0.002358,0.022758,0.000087,0.003196,-0.007457,-0.006392,-2.697717,-0.315213,9.400701,2.004000,9.785203,0.000087,0.000000,0.031160,-0.256553
222744.000000,-0.002418,0.023284,0.000098,0.001065,-0.002131,0.006392,-2.697717,-0.315213,9.400701,2.004000,9.785203,0.000098,0.000000,0.031100,-0.256027
224746.000000,-0.002475,0.023846,0.000116,0.001065,0.014914,0.009587,-2.652815,-0.296354,9.436623,2.051000,9.806890,0.000116,0.000000,0.028920,-0.250071
226747.000000,-0.002531,0.024378,0.000119,0.000000,0.008522,0.002131,-2.692329,-0.295456,9.425846,1.957000,9.807268,0.000119,0.000000,0.028804,-0.253717
228746.000000,-0.002612,0.024908,0.000118,-0.008522,0.000000,0.000000,-2.716576,-0.321499,9.437520,2.005000,9.825983,0.000118,0.000000,0.031441,-0.255209
230764.000000,-0.002659,0.025443,0.000118,0.003196,0.002131,0.001065,-2.708494,-0.274801,9.403395,2.004000,9.789550,0.000118,0.000000,0.026556,-0.254886
232746.000000,-0.002695,0.025975,0.000123,0.008522,0.001065,0.003196,-2.708494,-0.274801,9.403395,2.004000,9.789550,0.000123,0.000000,0.026520,-0.254354
234746.000000,-0.002746,0.026513,0.000126,0.002131,-0.002131,0.002131,-2.712984,-0.273903,9.404293,2.051000,9.791631,0.000126,0.000000,0.026371,-0.254232
236746.000000,-0.002806,0.027041,0.000127,-0.002131,0.004261,0.001065,-2.728251,-0.292762,9.412375,1.957000,9.804176,0.000127,0.000000,0.028288,-0.254956
238746.000000,-0.002845,0.027592,0.000130,0.003196,0.008522,0.002131,-2.751600,-0.237981,9.450093,2.004000,9.845415,0.000130,0.000000,0.022333,-0.255661
240764.000000,-0.002893,0.028134,0.000126,0.004261,0.007457,-0.001065,-2.711188,-0.290067,9.421355,2.004000,9.807987,0.000126,0.000000,0.027886,-0.251940
242746.000000,-0.002941,0.028656,0.000118,0.004261,-0.002131,-0.003196,-2.711188,-0.290067,9.421355,2.004000,9.807987,0.000118,0.000000,0.027838,-0.251417
244746.000000,-0.002989,0.029200,0.000123,0.004261,0.000000,0.003196,-2.720168,-0.284679,9.362084,2.051000,9.753408,0.000123,0.000000,0.027409,-0.253442
246746.000000,-0.003031,0.029719,0.000117,0.000000,0.001065,-0.002131,-2.719270,-0.222714,9.373759,1.957000,9.762755,0.000117,0.000000,0.020724,-0.252549
248746.000000,-0.003077,0.030261,0.000118,0.001065,0.008522,0.001065,-2.706698,-0.251452,9.421355,2.004000,9.805680,0.000118,0.000000,0.023606,-0.249404
250765.000000,-0.003118,0.030790,0.000131,0.004261,0.004261,0.007457,-2.688737,-0.258636,9.427642,2.004000,9.806969,0.000131,0.000000,0.024309,-0.246933
252746.000000,-0.003164,0.031294,0.000134,0.002131,-0.007457,0.002131,-2.688737,-0.258636,9.427642,2.005000,9.806969,0.000134,0.000000,0.024263,-0.246428
254746.000000,-0.003220,0.031817,0.000134,0.003196,-0.008522,0.001065,-2.727353,-0.316111,9.393517,2.050000,9.786549,0.000134,0.000000,0.030419,-0.250606
256746.000000,-0.003254,0.032330,0.000137,0.010653,-0.001065,0.002131,-2.730945,-0.287373,9.416865,1.958000,9.809077,0.000137,0.000000,0.027254,-0.249808
258746.000000,-0.003303,0.032871,0.000141,0.007457,0.008522,0.003196,-2.715678,-0.328683,9.413273,2.004000,9.802686,0.000141,0.000000,0.031600,-0.247835
260764.000000,-0.003357,0.033407,0.000142,0.001065,0.004261,0.001065,-2.723761,-0.291864,9.371065,2.004000,9.763244,0.000142,0.000000,0.027778,-0.249326
262746.000000,-0.003415,0.033946,0.000159,-0.001065,0.006392,0.009587,-2.723761,-0.291864,9.371065,2.004000,9.763244,0.000159,0.000000,0.027720,-0.248787
264746.000000,-0.003471,0.034500,0.000168,0.004261,0.003196,0.005326,-2.771357,-0.325091,9.389924,2.055000,9.795753,0.000168,0.000000,0.031136,-0.252331
266745.000000,-0.003536,0.035002,0.000172,-0.003196,-0.004261,0.003196,-2.729149,-0.309824,9.421355,1.953000,9.813571,0.000172,0.000000,0.029338,-0.246812
268746.000000,-0.003591,0.035543,0.000179,-0.003196,0.006392,0.004261,-2.752498,-0.260432,9.433928,2.007000,9.830721,0.000179,0.000000,0.024007,-0.248240
270764.000000,-0.003641,0.036090,0.000177,0.003196,0.011718,0.000000,-2.736333,-0.290067,9.429438,2.001000,9.822726,0.000177,0.000000,0.027111,-0.246217
272746.000000,-0.003681,0.036623,0.000181,0.007457,0.005326,0.003196,-2.736333,-0.290067,9.429438,2.004000,9.822726,0.000181,0.000000,0.027071,-0.245683
274746.000000,-0.003747,0.037164,0.000181,-0.003196,0.000000,0.001065,-2.750702,-0.301742,9.372861,2.051000,9.772816,0.000181,0.000000,0.028435,-0.248156
276746.000000,-0.003797,0.037677,0.000200,0.001065,0.002131,0.010653,-2.718372,-0.281087,9.403395,1.957000,9.792466,0.000200,0.000000,0.026086,-0.243617
278746.000000,-0.003842,0.038192,0.000207,0.006392,-0.003196,0.004261,-2.733639,-0.298150,9.407885,2.004000,9.801529,0.000207,0.000000,0.027839,-0.244455
280765.000000,-0.003904,0.038713,0.000202,0.004261,0.000000,-0.001065,-2.733639,-0.364605,9.442011,2.005000,9.836529,0.000202,0.000000,0.034692,-0.242902
282746.000000,-0.003970,0.039234,0.000193,0.002131,0.001065,-0.003196,-2.733639,-0.364605,9.442011,2.004000,9.836529,0.000193,0.000000,0.034626,-0.242381
284746.000000,-0.004020,0.039756,0.000207,0.003196,-0.007457,0.007457,-2.767765,-0.292762,9.451889,2.050000,9.853144,0.000207,0.000000,0.026944,-0.244978
286746.000000,-0.004078,0.040261,0.000213,0.000000,0.002131,0.004261,-2.708494,-0.311620,9.459073,1.958000,9.844141,0.000213,0.000000,0.028854,-0.238472
288746.000000,-0.004142,0.040798,0.000206,0.001065,0.008522,-0.002131,-2.742619,-0.342154,9.430336,2.004000,9.827017,0.000206,0.000000,0.032124,-0.242048
290765.000000,-0.004182,0.041324,0.000210,0.004261,0.004261,0.003196,-2.729149,-0.256840,9.426744,2.004000,9.817215,0.000210,0.000000,0.023057,-0.240384
292745.000000,-0.004215,0.041836,0.000210,0.007457,-0.002131,0.001065,-2.729149,-0.256840,9.426744,2.004000,9.817215,0.000210,0.000000,0.023024,-0.239871
294746.000000,-0.004258,0.042372,0.000234,0.002131,0.004261,0.012783,-2.713882,-0.252350,9.409681,2.051000,9.796475,0.000234,0.000000,0.022553,-0.238326
296746.000000,-0.004305,0.042876,0.000234,0.005326,0.001065,0.001065,-2.710290,-0.306232,9.383637,1.957000,9.772006,0.000234,0.000000,0.028318,-0.238161
298746.000000,-0.004351,0.043401,0.000234,0.002131,0.003196,0.001065,-2.742619,-0.263126,9.415070,2.004000,9.809930,0.000234,0.000000,0.023590,-0.239951
300765.000000,-0.004415,0.043918,0.000238,-0.003196,0.000000,0.003196,-2.730047,-0.305334,9.395312,2.004000,9.788681,0.000238,0.000000,0.028072,-0.238729
302746.000000,-0.004467,0.044426,0.000234,0.003196,-0.004261,-0.001065,-2.730047,-0.305334,9.395312,2.005000,9.788681,0.000234,0.000000,0.028020,-0.238221
304746.000000,-0.004534,0.044949,0.000216,0.000000,0.000000,-0.007457,-2.721066,-0.337664,9.428540,2.050000,9.819144,0.000216,0.000000,0.031264,-0.235844
306746.000000,-0.004589,0.045461,0.000215,-0.001065,0.004261,0.001065,-2.729149,-0.284679,9.396211,1.958000,9.788671,0.000215,0.000000,0.025699,-0.237091
308746.000000,-0.004640,0.045985,0.000222,0.000000,0.006392,0.004261,-2.719270,-0.273903,9.412375,2.004000,9.801136,0.000222,0.000000,0.024452,-0.235148
310772.000000,-0.004699,0.046526,0.000214,0.003196,0.012783,-0.002131,-2.746212,-0.343950,9.441113,2.004000,9.838424,0.000214,0.000000,0.031716,-0.236364
312754.000000,-0.004752,0.047050,0.000205,0.006392,0.005326,-0.003196,-2.746212,-0.343950,9.441113,2.004000,9.838424,0.000205,0.000000,0.031663,-0.235839
314754.000000,-0.004796,0.047574,0.000212,0.002131,0.002131,0.004261,-2.702208,-0.252350,9.397108,2.051000,9.781168,0.000212,0.000000,0.022052,-0.232333
316744.000000,-0.004852,0.048076,0.000215,0.001065,0.002131,0.003196,-2.712984,-0.315213,9.399802,1.957000,9.788561,0.000215,0.000000,0.028669,-0.232760
318744.000000,-0.004884,0.048594,0.000204,0.007457,0.002131,-0.004261,-2.748008,-0.249656,9.416865,2.004000,9.812809,0.000204,0.000000,0.021621,-0.235245
320764.000000,-0.004922,0.049107,0.000204,0.004261,0.005326,0.001065,-2.679756,-0.248758,9.399802,2.004000,9.777488,0.000204,0.000000,0.021536,-0.228520
322746.000000,-0.004955,0.049606,0.000204,0.006392,-0.001065,0.001065,-2.679756,-0.248758,9.399802,2.004000,9.777488,0.000204,0.000000,0.021503,-0.228021
324746.000000,-0.005001,0.050116,0.000194,0.006392,-0.003196,-0.003196,-2.697717,-0.301742,9.389026,2.051000,9.773562,0.000194,0.000000,0.027126,-0.229537
326746.000000,-0.005058,0.050610,0.000200,0.002131,0.000000,0.004261,-2.713882,-0.333173,9.419559,1.957000,9.808377,0.000200,0.000000,0.030298,-0.229739
328746.000000,-0.005099,0.051115,0.000212,0.003196,0.002131,0.007457,-2.688737,-0.259534,9.408783,2.004000,9.788864,0.000212,0.000000,0.022478,-0.227135
330764.000000,-0.005160,0.051623,0.000218,-0.001065,0.000000,0.004261,-2.728251,-0.311620,9.408783,2.004000,9.801309,0.000218,0.000000,0.027948,-0.230459
332746.000000,-0.005223,0.052131,0.000209,-0.002131,0.000000,-0.003196,-2.728251,-0.311620,9.408783,2.005000,9.801309,0.000209,0.000000,0.027885,-0.229951
334746.000000,-0.005286,0.052644,0.000228,-0.002131,-0.001065,0.010653,-2.715678,-0.308926,9.413273,2.050000,9.802043,0.000228,0.000000,0.027520,-0.228081
336746.000000,-0.005312,0.053130,0.000236,0.008522,-0.002131,0.005326,-2.688737,-0.237981,9.364779,1.957000,9.746026,0.000236,0.000000,0.020095,-0.226376
338746.000000,-0.005358,0.053641,0.000239,0.005326,0.004261,0.003196,-2.709392,-0.307130,9.408783,2.005000,9.795935,0.000239,0.000000,0.027273,-0.226596
340764.000000,-0.005419,0.054146,0.000249,0.001065,0.000000,0.006392,-2.724658,-0.334072,9.415070,2.004000,9.807084,0.000249,0.000000,0.030049,-0.227384
342746.000000,-0.005479,0.054641,0.000259,0.001065,-0.004261,0.006392,-2.724658,-0.334072,9.415070,2.004000,9.807084,0.000259,0.000000,0.029989,-0.226889
344746.000000,-0.005542,0.055162,0.000260,0.003196,0.002131,0.002131,-2.732741,-0.361013,9.417764,2.051000,9.812873,0.000260,0.000000,0.032772,-0.227055
346746.000000,-0.005594,0.055650,0.000253,0.003196,0.001065,-0.002131,-2.699513,-0.312519,9.430336,1.957000,9.814086,0.000253,0.000000,0.027534,-0.223008
348746.000000,-0.005632,0.056147,0.000254,0.007457,0.002131,0.002131,-2.668082,-0.289169,9.387230,2.004000,9.763317,0.000254,0.000000,0.025162,-0.220650
350764.000000,-0.005668,0.056669,0.000254,0.004261,0.009587,0.001065,-2.727353,-0.244267,9.419559,2.004000,9.809496,0.000254,0.000000,0.020258,-0.225076
352746.000000,-0.005721,0.057173,0.000255,-0.004261,0.001065,0.002131,-2.727353,-0.244267,9.419559,2.004000,9.809496,0.000255,0.000000,0.020205,-0.224572
354746.000000,-0.005788,0.057685,0.000256,-0.001065,-0.002131,0.002131,-2.748906,-0.338562,9.426744,2.051000,9.825202,0.000256,0.000000,0.030111,-0.225881
356746.000000,-0.005841,0.058175,0.000253,0.002131,0.000000,0.000000,-2.726454,-0.313417,9.424049,1.963000,9.815523,0.000253,0.000000,0.027403,-0.223297
358746.000000,-0.005877,0.058682,0.000257,0.003196,0.002131,0.003196,-2.738129,-0.236185,9.390822,1.998000,9.784717,0.000257,0.000000,0.019268,-0.224943
360764.000000,-0.005922,0.059190,0.000254,0.002131,0.004261,0.000000,-2.728251,-0.268514,9.425846,2.005000,9.816416,0.000254,0.000000,0.022557,-0.222446
362746.000000,-0.005982,0.059695,0.000251,-0.005326,0.003196,0.000000,-2.728251,-0.268514,9.425846,2.004000,9.816416,0.000251,0.000000,0.022497,-0.221940
364746.000000,-0.006044,0.060211,0.000247,0.001065,0.004261,0.000000,-2.718372,-0.332275,9.440214,2.050000,9.829425,0.000247,0.000000,0.029140,-0.219996
366746.000000,-0.006077,0.060700,0.000246,0.008522,0.003196,0.001065,-2.712086,-0.281985,9.442908,1.958000,9.828705,0.000246,0.000000,0.023776,-0.218862
368746.000000,-0.006122,0.061202,0.000250,0.003196,0.004261,0.003196,-2.712086,-0.281985,9.442908,2.004000,9.828705,0.000250,0.000000,0.023731,-0.218360
370764.000000,-0.006176,0.061690,0.000240,0.004261,-0.004261,-0.003196,-2.721066,-0.333173,9.408783,2.004000,9.800020,0.000240,0.000000,0.029220,-0.219666
372746.000000,-0.006239,0.062184,0.000230,0.000000,-0.001065,-0.003196,-2.721066,-0.333173,9.408783,2.004000,9.800020,0.000230,0.000000,0.029157,-0.219173
374746.000000,-0.006284,0.062704,0.000229,0.003196,0.005326,0.001065,-2.724658,-0.275699,9.396211,2.051000,9.787162,0.000229,0.000000,0.023049,-0.219415
376746.000000,-0.006327,0.063193,0.000230,0.003196,0.002131,0.002131,-2.730047,-0.273903,9.402496,1.957000,9.794647,0.000230,0.000000,0.022796,-0.219276
378746.000000,-0.006356,0.063444,0.000227,0.002131,0.004261,-0.001065,-2.714780,-0.342154,9.420458,1.002000,9.809797,0.000227,0.000000,0.029948,-0.216958
380764.000000,-0.006439,0.064186,0.000225,-0.001065,0.000000,0.001065,-2.721964,-0.288271,9.412375,3.007000,9.802296,0.000225,0.000000,0.024178,-0.217199
382746.000000,-0.006491,0.064675,0.000231,0.000000,-0.002131,0.004261,-2.721964,-0.288271,9.412375,2.003000,9.802296,0.000231,0.000000,0.024126,-0.216710
384746.000000,-0.006526,0.065188,0.000249,0.005326,0.003196,0.010653,-2.725557,-0.256840,9.396211,2.051000,9.786900,0.000249,0.000000,0.020801,-0.217034
386746.000000,-0.006577,0.065679,0.000248,0.003196,0.007457,0.001065,-2.687839,-0.313417,9.379148,1.958000,9.761717,0.000248,0.000000,0.026827,-0.213269
388745.000000,-0.006639,0.066188,0.000246,-0.003196,0.007457,0.001065,-2.724658,-0.304436,9.389026,2.004000,9.781116,0.000246,0.000000,0.025774,-0.216110
390764.000000,-0.006698,0.066703,0.000243,0.001065,0.006392,0.000000,-2.772255,-0.327785,9.397108,2.004000,9.802983,0.000243,0.000000,0.028170,-0.220006
392746.000000,-0.006750,0.067200,0.000245,0.004261,-0.002131,0.003196,-2.772255,-0.327785,9.397108,2.004000,9.802983,0.000245,0.000000,0.028118,-0.219509
394746.000000,-0.006788,0.067700,0.000253,0.008522,-0.001065,0.005326,-2.720168,-0.300844,9.400701,2.051000,9.790965,0.000253,0.000000,0.025204,-0.213828
396746.000000,-0.006833,0.068182,0.000251,0.002131,0.003196,0.001065,-2.706698,-0.281985,9.425846,1.957000,9.810826,0.000251,0.000000,0.023074,-0.211333
398746.000000,-0.006904,0.068675,0.000254,-0.003196,0.000000,0.003196,-2.734537,-0.346644,9.391720,2.004000,9.787863,0.000254,0.000000,0.029989,-0.214474
400764.000000,-0.006976,0.069154,0.000250,-0.006392,-0.003196,0.000000,-2.695023,-0.320601,9.384536,2.004000,9.769107,0.000250,0.000000,0.027173,-0.210343
402746.000000,-0.007040,0.069641,0.000244,-0.002131,0.001065,-0.001065,-2.695023,-0.320601,9.384536,2.004000,9.769107,0.000244,0.000000,0.027110,-0.209856
404745.000000,-0.007081,0.070160,0.000245,0.006392,0.007457,0.002131,-2.731843,-0.295456,9.366575,2.051000,9.761301,0.000245,0.000000,0.024452,-0.213493
406746.000000,-0.007129,0.070661,0.000247,0.004261,0.007457,0.003196,-2.766866,-0.313417,9.394414,1.957000,9.798408,0.000247,0.000000,0.026221,-0.215613
408746.000000,-0.007183,0.071156,0.000246,-0.003196,0.001065,0.001065,-2.751600,-0.268514,9.403395,2.004000,9.801389,0.000246,0.000000,0.021364,-0.213405
410761.000000,-0.007233,0.071640,0.000262,-0.002131,-0.001065,0.009587,-2.713882,-0.262228,9.401599,2.005000,9.788973,0.000262,0.000000,0.020652,-0.209279
412746.000000,-0.007276,0.072131,0.000256,0.002131,0.003196,-0.001065,-2.713882,-0.262228,9.401599,2.003000,9.788973,0.000256,0.000000,0.020609,-0.208788
414746.000000,-0.007322,0.072632,0.000259,0.007457,0.003196,0.003196,-2.701309,-0.329581,9.398905,2.051000,9.784943,0.000259,0.000000,0.027730,-0.207069
416746.000000,-0.007367,0.073110,0.000272,0.004261,0.004261,0.008522,-2.704004,-0.308028,9.433030,1.958000,9.817768,0.000272,0.000000,0.025276,-0.205916
418754.000000,-0.007417,0.073598,0.000289,0.002131,0.002131,0.010653,-2.718372,-0.307130,9.412375,2.003000,9.801872,0.000289,0.000000,0.025202,-0.207418
420772.000000,-0.007485,0.074076,0.000291,0.001065,0.002131,0.003196,-2.667184,-0.380770,9.413273,2.005000,9.791249,0.000291,0.000000,0.032943,-0.201816
422754.000000,-0.007558,0.074547,0.000287,-0.001065,-0.001065,0.000000,-2.667184,-0.380770,9.413273,2.004000,9.791249,0.000287,0.000000,0.032870,-0.201345
424753.000000,-0.007599,0.075037,0.000281,0.008522,-0.002131,-0.001065,-2.725557,-0.309824,9.420458,2.051000,9.811711,0.000281,0.000000,0.025278,-0.206451
426744.000000,-0.007631,0.075502,0.000267,0.006392,-0.005326,-0.005326,-2.735435,-0.255044,9.380943,1.957000,9.774956,0.000267,0.000000,0.019550,-0.208126
428746.000000,-0.007687,0.075981,0.000265,-0.003196,-0.004261,0.001065,-2.736333,-0.278393,9.380046,2.004000,9.774982,0.000265,0.000000,0.021984,-0.207743
430763.000000,-0.007744,0.076479,0.000280,-0.002131,0.006392,0.009587,-2.735435,-0.302640,9.403395,2.004000,9.797858,0.000280,0.000000,0.024429,-0.206469
432745.000000,-0.007795,0.076976,0.000296,0.001065,0.006392,0.009587,-2.735435,-0.302640,9.403395,2.004000,9.797858,0.000296,0.000000,0.024378,-0.205972
434746.000000,-0.007841,0.077466,0.000292,0.004261,0.000000,0.000000,-2.721066,-0.297252,9.442011,2.051000,9.830775,0.000292,0.000000,0.023630,-0.202987
436745.000000,-0.007882,0.077929,0.000302,0.007457,-0.001065,0.007457,-2.688737,-0.316111,9.382740,1.957000,9.765503,0.000302,0.000000,0.025796,-0.201004
438746.000000,-0.007938,0.078410,0.000313,0.001065,0.000000,0.007457,-2.719270,-0.325989,9.371065,2.005000,9.763072,0.000313,0.000000,0.026835,-0.203849
440763.000000,-0.007987,0.078904,0.000300,0.001065,0.005326,-0.004261,-2.738129,-0.285577,9.399802,2.004000,9.794651,0.000300,0.000000,0.022385,-0.204425
442746.000000,-0.008037,0.079395,0.000288,0.001065,0.004261,-0.004261,-2.738129,-0.285577,9.399802,2.004000,9.794651,0.000288,0.000000,0.022335,-0.203934
444745.000000,-0.008087,0.079888,0.000281,0.002131,0.004261,-0.001065,-2.704004,-0.296354,9.438418,2.050000,9.822586,0.000281,0.000000,0.023302,-0.198997
446746.000000,-0.008139,0.080370,0.000288,0.002131,0.004261,0.005326,-2.748008,-0.324193,9.394414,1.958000,9.793449,0.000288,0.000000,0.026356,-0.204046
448746.000000,-0.008184,0.080833,0.000297,0.003196,-0.006392,0.006392,-2.707596,-0.290965,9.381842,2.004000,9.769068,0.000297,0.000000,0.022820,-0.200004
450764.000000,-0.008239,0.081285,0.000306,-0.003196,-0.009587,0.006392,-2.686941,-0.284679,9.409681,2.004000,9.789933,0.000306,0.000000,0.022005,-0.196743
452746.000000,-0.008292,0.081742,0.000308,-0.001065,-0.006392,0.003196,-2.686941,-0.284679,9.409681,2.004000,9.789933,0.000308,0.000000,0.021953,-0.196286
454746.000000,-0.008327,0.082227,0.000317,0.004261,0.001065,0.006392,-2.695921,-0.255942,9.398006,2.051000,9.780390,0.000317,0.000000,0.018899,-0.197034
456746.000000,-0.008363,0.082692,0.000316,0.005326,0.005326,0.001065,-2.673470,-0.268514,9.426744,1.957000,9.802196,0.000316,0.000000,0.020114,-0.193550
458745.000000,-0.008409,0.083164,0.000318,0.003196,0.003196,0.003196,-2.677960,-0.298150,9.433030,2.004000,9.810323,0.000318,0.000000,0.023188,-0.193319
460764.000000,-0.008455,0.083646,0.000320,0.003196,0.003196,0.003196,-2.710290,-0.297252,9.348614,2.004000,9.738101,0.000320,0.000000,0.023330,-0.198396
