I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
7684752.000000,-0.068982,0.539539,-0.007044,0.004261,-0.012783,0.031958,-2.453450,-0.372687,9.626109,2.050000,9.940840,-0.007044,0.000000,-0.030285,0.290157
7686753.000000,-0.068984,0.539768,-0.007035,-0.004261,-0.004261,0.007457,-4.014246,-0.296354,8.816075,1.958000,9.691501,-0.007035,0.000000,-0.035382,0.112702
7688771.000000,-0.069003,0.540024,-0.007065,-0.002131,0.007457,-0.008522,-4.014246,-0.296354,8.816075,2.004000,9.691501,-0.007065,0.000000,-0.035400,0.112957
7690753.000000,-0.069078,0.539935,-0.007105,0.007457,-0.006392,-0.008522,-2.555827,-0.764233,9.997001,2.004000,10.346803,-0.007105,0.000000,0.007220,0.290335
7692773.000000,-0.069093,0.539771,-0.007126,0.003196,-0.014914,-0.010653,-2.085253,-0.387056,9.415967,2.004000,9.651866,-0.007126,0.000000,-0.028010,0.322007
7694753.000000,-0.069077,0.539870,-0.007179,0.018109,-0.001065,-0.021305,-3.312876,-0.284679,9.117818,2.051000,9.705194,-0.007179,0.000000,-0.037865,0.191516
7696753.000000,-0.069156,0.539875,-0.007252,0.002131,0.010653,-0.024501,-2.709392,-0.579237,9.241747,1.957000,9.648120,-0.007252,0.000000,-0.006561,0.255226
7698771.000000,-0.069224,0.539858,-0.007307,0.003196,-0.001065,-0.017044,-2.709392,-0.579237,9.241747,2.004000,9.648120,-0.007307,0.000000,-0.006629,0.255209
7700753.000000,-0.069154,0.539854,-0.007307,0.013848,-0.007457,-0.006392,-2.891694,-0.086212,9.409681,2.005000,9.844360,-0.007307,0.000000,-0.059992,0.241716
7702753.000000,-0.069136,0.540033,-0.007314,0.001065,-0.007457,-0.003196,-3.720587,-0.193977,8.792727,2.004000,9.549473,-0.007314,0.000000,-0.047078,0.139823
7704753.000000,-0.069078,0.539752,-0.007299,0.013848,-0.005326,-0.002131,-1.496137,-0.229001,10.351727,2.051000,10.461793,-0.007299,0.000000,-0.046960,0.396250
7706753.000000,-0.069077,0.539753,-0.007310,0.003196,0.006392,-0.004261,-2.701309,-0.317907,9.206723,1.957000,9.600099,-0.007310,0.000000,-0.034561,0.254517
7708771.000000,-0.069095,0.539781,-0.007295,-0.012783,0.019175,0.007457,-2.701309,-0.317907,9.206723,2.004000,9.600099,-0.007295,0.000000,-0.034579,0.254545
7710753.000000,-0.068889,0.540004,-0.007189,0.001065,0.003196,0.026632,-4.006164,0.562174,9.230970,2.004000,10.078502,-0.007189,0.000000,-0.129714,0.131217
7712752.000000,-0.068960,0.539929,-0.007119,-0.024501,-0.007457,0.037284,-2.501944,-0.663653,9.542591,2.012000,9.887426,-0.007119,0.000000,0.000475,0.284105
7714753.000000,-0.069162,0.539771,-0.007135,-0.008522,-0.010653,0.015979,-2.138237,-1.345266,9.696157,2.043000,10.019843,-0.007135,0.000000,0.068700,0.324717
7716753.000000,-0.069164,0.539829,-0.007172,0.012783,-0.001065,-0.013848,-3.120695,-0.368197,9.189661,1.958000,9.712063,-0.007172,0.000000,-0.029119,0.212704
7718771.000000,-0.069174,0.539914,-0.007224,0.012783,0.011718,-0.019175,-3.120695,-0.368197,9.189661,2.004000,9.712063,-0.007224,0.000000,-0.029129,0.212789
7720753.000000,-0.069026,0.540121,-0.007211,0.006392,0.015979,-0.009587,-3.599351,0.409507,8.775663,2.004000,9.493960,-0.007211,0.000000,-0.115656,0.151276
7722752.000000,-0.069075,0.539926,-0.007226,0.001065,-0.004261,-0.003196,-1.843680,-0.587319,9.689870,2.004000,9.881178,-0.007226,0.000000,-0.008538,0.352241
7724752.000000,-0.068915,0.539866,-0.007148,0.007457,-0.001065,0.015979,-2.536968,0.261330,9.609046,2.051000,9.941744,-0.007148,0.000000,-0.096105,0.281829
7726753.000000,-0.068958,0.540147,-0.007111,-0.015979,0.012783,0.026632,-4.166016,-0.489433,8.920248,1.957000,9.857285,-0.007111,0.000000,-0.014145,0.103798
7728784.000000,-0.068997,0.540421,-0.007039,-0.022371,0.005326,0.040480,-4.166016,-0.489433,8.920248,2.005000,9.857285,-0.007039,0.000000,-0.014185,0.104072
7730765.000000,-0.069035,0.540352,-0.006971,-0.009587,-0.019175,0.035154,-2.680655,-0.642100,9.583901,2.004000,9.972430,-0.006971,0.000000,-0.002137,0.268198
7732767.000000,-0.069062,0.540171,-0.006913,0.000000,-0.010653,0.029827,-1.948750,-0.654672,9.557858,2.004000,9.776444,-0.006913,0.000000,-0.000673,0.339495
7734768.000000,-0.069216,0.540252,-0.006934,0.001065,0.003196,0.013848,-3.239236,-1.147697,9.343225,2.050000,9.955186,-0.006934,0.000000,0.053009,0.208837
7736767.000000,-0.069119,0.540298,-0.006939,0.007457,0.010653,-0.013848,-2.939291,0.172424,9.287547,1.958000,9.743084,-0.006939,0.000000,-0.087682,0.233844
7738786.000000,-0.069037,0.540317,-0.006998,0.012783,-0.002131,-0.038350,-2.939291,0.172424,9.287547,2.004000,9.743084,-0.006998,0.000000,-0.087600,0.233863
7740767.000000,-0.069040,0.540422,-0.007043,0.013848,0.001065,-0.015979,-3.242829,-0.347542,8.849303,2.004000,9.431166,-0.007043,0.000000,-0.029787,0.189417
7742767.000000,-0.068968,0.540392,-0.007024,0.017044,0.000000,0.003196,-2.701309,-0.165240,9.579411,2.004000,9.954370,-0.007024,0.000000,-0.051720,0.265577
7744756.000000,-0.068986,0.540278,-0.006997,-0.005326,0.002131,0.012783,-2.201998,-0.453511,9.567737,2.051000,9.828329,-0.006997,0.000000,-0.021622,0.314313
7746774.000000,-0.069031,0.540383,-0.006987,-0.011718,0.008522,0.010653,-3.241930,-0.469676,9.099856,1.958000,9.671510,-0.006987,0.000000,-0.017463,0.198561
7748772.000000,-0.069017,0.540480,-0.006973,0.017044,0.003196,0.011718,-3.241930,-0.469676,9.099856,2.004000,9.671510,-0.006973,0.000000,-0.017450,0.198658
7750753.000000,-0.068914,0.540458,-0.006910,0.002131,0.004261,0.017044,-2.768663,0.055679,9.883847,2.004000,10.264455,-0.006910,0.000000,-0.074547,0.267342
7752753.000000,-0.068800,0.540451,-0.006822,-0.012783,0.000000,0.023436,-2.795604,0.215530,9.535407,2.004000,9.939107,-0.006822,0.000000,-0.091400,0.255330
7754753.000000,-0.069012,0.540453,-0.006819,-0.022371,-0.001065,0.025566,-2.859365,-1.271627,9.433928,2.051000,9.939417,-0.006819,0.000000,0.064973,0.248650
7756753.000000,-0.069113,0.540405,-0.006835,-0.003196,0.003196,0.005326,-2.510026,-0.824402,9.367473,1.957000,9.732903,-0.006835,0.000000,0.018668,0.279566
7758772.000000,-0.069151,0.540358,-0.006855,0.029827,0.004261,0.004261,-2.510026,-0.824402,9.367473,2.004000,9.732903,-0.006855,0.000000,0.018630,0.279520
7760753.000000,-0.068956,0.540386,-0.006815,0.018109,0.004261,-0.003196,-2.909655,0.469676,9.358493,2.005000,9.811630,-0.006815,0.000000,-0.119101,0.239306
7762753.000000,-0.068948,0.540423,-0.006797,-0.007457,-0.003196,0.006392,-2.904267,-0.235287,8.895103,2.003000,9.360181,-0.006797,0.000000,-0.042503,0.224936
7764753.000000,-0.068890,0.540312,-0.006755,0.003196,-0.009587,0.010653,-2.353767,-0.160749,9.575819,2.052000,9.862169,-0.006755,0.000000,-0.052105,0.299319
7766753.000000,-0.068924,0.540367,-0.006759,0.002131,-0.007457,0.009587,-3.528406,-0.738190,9.221991,0.956000,9.901500,-0.006759,0.000000,0.010952,0.176008
7768771.000000,-0.069073,0.540615,-0.006761,-0.012783,0.017044,0.013848,-3.528406,-0.738190,9.221991,3.005000,9.901500,-0.006761,0.000000,0.010804,0.176255
7770753.000000,-0.069144,0.540624,-0.006757,-0.001065,0.007457,0.012783,-2.783031,-0.732802,9.370167,2.004000,9.802157,-0.006757,0.000000,0.008903,0.252743
7772753.000000,-0.069062,0.540476,-0.006714,0.007457,-0.004261,0.008522,-2.113092,-0.070945,9.759019,2.008000,9.985421,-0.006714,0.000000,-0.061792,0.327246
7774753.000000,-0.069103,0.540625,-0.006714,-0.002131,0.006392,0.008522,-3.545469,-0.530743,9.228276,2.047000,9.900157,-0.006714,0.000000,-0.011654,0.174369
7776753.000000,-0.069162,0.540653,-0.006730,-0.002131,0.008522,0.002131,-3.033585,-0.903430,9.276771,0.955000,9.801903,-0.006730,0.000000,0.027918,0.225997
7778772.000000,-0.069357,0.540706,-0.006849,0.006392,-0.001065,-0.018109,-3.033585,-0.903430,9.276771,3.007000,9.801903,-0.006849,0.000000,0.027723,0.226050
7780753.000000,-0.069275,0.540639,-0.006867,0.023436,-0.009587,-0.015979,-2.501046,-0.072741,9.177088,2.004000,9.512070,-0.006867,0.000000,-0.061349,0.274577
7782753.000000,-0.069214,0.540609,-0.006880,0.014914,-0.006392,-0.011718,-2.713882,-0.111357,9.317183,2.004000,9.705022,-0.006880,0.000000,-0.057263,0.257194
7784753.000000,-0.069221,0.540610,-0.006886,-0.004261,-0.002131,-0.003196,-2.889000,-0.301742,9.502179,2.051000,9.936235,-0.006886,0.000000,-0.037477,0.245595
7786753.000000,-0.069353,0.540566,-0.006911,-0.019175,0.012783,0.001065,-2.411242,-0.792971,9.312693,1.957000,9.652416,-0.006911,0.000000,0.015592,0.288085
7788772.000000,-0.069447,0.540511,-0.006949,0.004261,0.008522,-0.004261,-2.411242,-0.792971,9.312693,2.004000,9.652416,-0.006949,0.000000,0.015497,0.288030
7790753.000000,-0.069235,0.540572,-0.006897,0.015979,-0.002131,0.000000,-3.209601,0.568460,9.477932,2.005000,10.022768,-0.006897,0.000000,-0.129140,0.214598
7792753.000000,-0.069240,0.540679,-0.006878,-0.019175,0.002131,0.006392,-3.372147,-0.182302,9.262403,2.004000,9.858839,-0.006878,0.000000,-0.049560,0.191589
7794753.000000,-0.069410,0.540525,-0.006878,-0.009587,-0.009587,0.019175,-2.208285,-1.227623,9.943118,2.051000,10.259102,-0.006878,0.000000,0.053433,0.323576
7796753.000000,-0.069431,0.540559,-0.006882,0.002131,-0.005326,0.002131,-2.897981,-0.431958,8.816075,1.957000,9.290214,-0.006882,0.000000,-0.020473,0.223326
7798772.000000,-0.069436,0.540606,-0.006930,0.021305,0.002131,-0.015979,-2.897981,-0.431958,8.816075,2.005000,9.290214,-0.006930,0.000000,-0.020478,0.223373
7800754.000000,-0.069395,0.540656,-0.006980,0.020240,0.001065,-0.024501,-3.144942,-0.177812,9.477035,2.003000,9.986814,-0.006980,0.000000,-0.050635,0.220294
7802753.000000,-0.069303,0.540625,-0.006998,0.003196,0.006392,-0.022371,-2.554929,0.209244,9.288445,2.004000,9.635697,-0.006998,0.000000,-0.091827,0.272263
7804752.000000,-0.069278,0.540691,-0.006990,0.002131,0.003196,0.002131,-3.066813,-0.221816,9.109735,2.051000,9.614667,-0.006990,0.000000,-0.044933,0.216046
7806752.000000,-0.069272,0.540624,-0.006937,0.004261,0.001065,0.026632,-2.443572,-0.510088,9.531815,1.957000,9.853259,-0.006937,0.000000,-0.015809,0.290013
7808772.000000,-0.069274,0.540551,-0.006881,0.000000,-0.001065,0.027697,-2.443572,-0.510088,9.531815,2.005000,9.853259,-0.006881,0.000000,-0.015811,0.289940
7810753.000000,-0.069218,0.540657,-0.006846,-0.011718,0.008522,0.007457,-3.302099,0.035922,9.328857,2.004000,9.896097,-0.006846,0.000000,-0.073069,0.200455
7812753.000000,-0.069407,0.540859,-0.006894,-0.009587,0.010653,0.005326,-3.804105,-1.157576,9.119614,2.004000,9.948796,-0.006894,0.000000,0.056851,0.148500
7814753.000000,-0.069398,0.540524,-0.006885,0.017044,-0.017044,0.002131,-1.343470,-0.550500,10.418181,2.051000,10.518863,-0.006885,0.000000,-0.016607,0.412454
7816753.000000,-0.069447,0.540504,-0.006948,0.008522,-0.014914,-0.023436,-2.738129,-0.488535,8.869958,1.957000,9.295815,-0.006948,0.000000,-0.014425,0.241514
7818772.000000,-0.069536,0.540536,-0.007056,0.000000,0.012783,-0.040480,-2.738129,-0.488535,8.869958,2.004000,9.295815,-0.007056,0.000000,-0.014514,0.241546
7820753.000000,-0.069611,0.540856,-0.007153,0.018109,0.023436,-0.025566,-4.137278,-0.646590,8.594259,2.004000,9.560148,-0.007153,0.000000,0.005482,0.093301
7822753.000000,-0.069374,0.540805,-0.007130,0.026632,-0.001065,-0.017044,-2.624078,0.673531,9.706933,2.005000,10.077895,-0.007130,0.000000,-0.138650,0.277389
7824753.000000,-0.069431,0.540631,-0.007149,0.005326,-0.026632,-0.003196,-2.257677,-0.668143,9.723098,2.050000,10.004107,-0.007149,0.000000,-0.000821,0.312996
7826753.000000,-0.069461,0.540591,-0.007123,-0.010653,-0.004261,0.013848,-2.639344,-0.459797,9.424049,1.958000,9.797462,-0.007123,0.000000,-0.020710,0.267831
7828772.000000,-0.069473,0.540581,-0.007109,0.002131,0.011718,0.009587,-2.639344,-0.459797,9.424049,2.004000,9.797462,-0.007109,0.000000,-0.020721,0.267821
7830753.000000,-0.069395,0.540696,-0.007074,-0.011718,0.013848,0.005326,-3.189844,0.147279,9.021727,2.004000,9.570180,-0.007074,0.000000,-0.085719,0.200883
7832753.000000,-0.069339,0.540706,-0.007026,0.001065,-0.002131,0.015979,-2.951863,-0.161648,9.602760,2.004000,10.047519,-0.007026,0.000000,-0.052507,0.242516
7834753.000000,-0.069273,0.540532,-0.006936,-0.005326,-0.014914,0.029827,-2.193018,-0.172424,10.204448,2.051000,10.438861,-0.006936,0.000000,-0.052378,0.328874
7836765.000000,-0.069633,0.540642,-0.007010,-0.038350,0.002131,0.007457,-3.347899,-1.749385,9.001970,1.957000,9.762389,-0.007010,0.000000,0.122308,0.190599
7838787.000000,-0.069942,0.540773,-0.007142,0.005326,0.012783,-0.015979,-3.347899,-1.749385,9.001970,2.005000,9.762389,-0.007142,0.000000,0.121999,0.190729
7840767.000000,-0.069964,0.540806,-0.007260,0.040480,-0.007457,-0.043676,-3.033585,-0.554990,9.051362,2.004000,9.562312,-0.007260,0.000000,-0.008725,0.217984
7842768.000000,-0.069771,0.540762,-0.007307,0.037284,-0.001065,-0.042611,-2.556725,0.479554,9.228276,2.004000,9.587904,-0.007307,0.000000,-0.121690,0.270834
7844768.000000,-0.069652,0.540741,-0.007298,0.010653,0.006392,-0.009587,-2.671674,0.184099,9.514751,2.051000,9.884444,-0.007298,0.000000,-0.088998,0.267046
7846787.000000,-0.069629,0.540786,-0.007258,-0.013848,0.008522,0.013848,-2.924922,-0.148177,9.222888,1.957000,9.676714,-0.007258,0.000000,-0.053564,0.233719
7848786.000000,-0.069583,0.540831,-0.007200,-0.007457,0.007457,0.021305,-2.924922,-0.148177,9.222888,2.004000,9.676714,-0.007200,0.000000,-0.053518,0.233764
7850766.000000,-0.069598,0.540868,-0.007138,0.000000,-0.001065,0.034088,-3.047954,-0.598994,9.446501,2.004000,9.944103,-0.007138,0.000000,-0.006273,0.229345
7852766.000000,-0.069571,0.540878,-0.007059,-0.013848,0.000000,0.031958,-2.854875,-0.246961,9.384536,2.005000,9.812279,-0.007059,0.000000,-0.043261,0.245659
7854766.000000,-0.069666,0.540817,-0.007043,-0.012783,-0.001065,0.017044,-2.625874,-0.798359,9.875765,2.050000,10.250040,-0.007043,0.000000,0.010999,0.281747
7856753.000000,-0.069882,0.540817,-0.007100,-0.003196,-0.006392,0.002131,-2.906961,-1.383882,9.338736,1.958000,9.878135,-0.007100,0.000000,0.077235,0.242113
7858772.000000,-0.070087,0.540808,-0.007213,0.018109,-0.009587,-0.021305,-2.906961,-1.383882,9.338736,2.004000,9.878135,-0.007213,0.000000,0.077030,0.242103
7860753.000000,-0.069953,0.540820,-0.007264,0.031958,-0.012783,-0.036219,-3.003949,0.219122,9.213908,2.004000,9.693701,-0.007264,0.000000,-0.093730,0.225746
7862753.000000,-0.069912,0.540885,-0.007304,0.001065,-0.010653,-0.025566,-3.110816,0.016165,8.746926,2.004000,9.283650,-0.007304,0.000000,-0.071760,0.199189
7864752.000000,-0.069917,0.540728,-0.007318,0.005326,-0.011718,-0.007457,-2.185833,-0.389750,9.751835,2.051000,10.001403,-0.007318,0.000000,-0.029971,0.320397
7866753.000000,-0.070005,0.540713,-0.007327,-0.003196,-0.003196,0.007457,-2.712984,-0.760641,9.166311,1.971000,9.589584,-0.007327,0.000000,0.012788,0.253887
7868771.000000,-0.070100,0.540726,-0.007331,-0.007457,0.010653,0.010653,-2.712984,-0.760641,9.166311,1.990000,9.589584,-0.007331,0.000000,0.012693,0.253900
7870753.000000,-0.069967,0.540891,-0.007317,0.021305,0.010653,-0.003196,-3.496974,0.151769,8.966947,2.005000,9.625902,-0.007317,0.000000,-0.086890,0.169096
7872753.000000,-0.069845,0.540846,-0.007280,0.004261,0.002131,0.001065,-2.647427,0.214632,9.812901,2.004000,10.166020,-0.007280,0.000000,-0.091714,0.277389
7874753.000000,-0.069801,0.540777,-0.007211,-0.003196,0.001065,0.025566,-2.585462,-0.265820,10.062557,2.051000,10.392802,-0.007211,0.000000,-0.043391,0.289362
7876753.000000,-0.069896,0.540847,-0.007171,-0.013848,0.000000,0.031958,-3.206009,-0.844159,9.316284,1.957000,9.888592,-0.007171,0.000000,0.020468,0.210668
7878771.000000,-0.070016,0.540932,-0.007177,-0.013848,0.007457,0.012783,-3.206009,-0.844159,9.316284,2.004000,9.888592,-0.007177,0.000000,0.020348,0.210752
7880753.000000,-0.070007,0.540962,-0.007198,0.024501,-0.002131,-0.004261,-2.940189,-0.480452,9.110633,2.004000,9.585362,-0.007198,0.000000,-0.017320,0.229198
7882753.000000,-0.069977,0.540877,-0.007215,0.012783,-0.004261,-0.010653,-2.455246,-0.261330,9.585697,2.004000,9.898592,-0.007215,0.000000,-0.042721,0.290221
7884753.000000,-0.069932,0.540906,-0.007199,0.008522,0.005326,0.004261,-2.871039,-0.215530,9.222888,2.051000,9.661831,-0.007199,0.000000,-0.046567,0.239197
7886753.000000,-0.069939,0.540947,-0.007197,-0.003196,0.003196,0.002131,-2.871937,-0.323295,8.900492,1.958000,9.357954,-0.007197,0.000000,-0.033632,0.229015
7888771.000000,-0.069948,0.540984,-0.007177,-0.008522,0.000000,0.009587,-2.871937,-0.323295,8.900492,2.004000,9.357954,-0.007177,0.000000,-0.033641,0.229052
7890753.000000,-0.069905,0.540964,-0.007148,0.015979,0.001065,0.012783,-2.660000,-0.348440,9.268688,2.004000,9.649124,-0.007148,0.000000,-0.032330,0.261675
7892753.000000,-0.069829,0.540947,-0.007101,0.006392,0.003196,0.013848,-2.750702,-0.109561,9.644968,2.004000,10.030143,-0.007101,0.000000,-0.058470,0.263144
7894769.000000,-0.069816,0.540986,-0.007067,-0.003196,0.010653,0.014914,-2.985091,-0.322397,9.631497,2.053000,10.088630,-0.007067,0.000000,-0.036355,0.240602
7896752.000000,-0.069866,0.540996,-0.007038,-0.006392,0.001065,0.021305,-2.894388,-0.646590,9.494995,1.955000,9.947386,-0.007038,0.000000,-0.001873,0.245756
7898771.000000,-0.069914,0.540992,-0.007026,0.000000,-0.005326,0.012783,-2.894388,-0.646590,9.494995,2.004000,9.947386,-0.007026,0.000000,-0.001921,0.245751
7900774.000000,-0.069965,0.541005,-0.007053,0.015979,0.001065,-0.001065,-2.860263,-0.714841,9.270485,2.005000,9.728001,-0.007053,0.000000,0.006992,0.242571
7902753.000000,-0.069941,0.540982,-0.007079,0.007457,-0.007457,-0.014914,-2.800094,-0.202957,9.408783,2.004000,9.818703,-0.007079,0.000000,-0.048373,0.251788
7904770.000000,-0.069953,0.540976,-0.007110,0.003196,-0.004261,-0.012783,-2.829729,-0.340358,9.318081,2.051000,9.744221,-0.007110,0.000000,-0.033443,0.246330
7906753.000000,-0.069930,0.540959,-0.007107,0.002131,-0.005326,-0.002131,-2.793808,-0.227205,9.406089,1.957000,9.814861,-0.007107,0.000000,-0.045780,0.252317
7908773.000000,-0.069917,0.540955,-0.007091,-0.006392,0.001065,0.004261,-2.793808,-0.227205,9.406089,2.004000,9.814861,-0.007091,0.000000,-0.045766,0.252313
7910759.000000,-0.069958,0.540952,-0.007101,-0.003196,-0.003196,0.000000,-2.801890,-0.489433,9.234563,2.004000,9.662675,-0.007101,0.000000,-0.017007,0.246756
7912761.000000,-0.069990,0.540941,-0.007125,0.000000,0.000000,-0.007457,-2.764172,-0.440938,9.363881,2.004000,9.773297,-0.007125,0.000000,-0.022935,0.254199
7914770.000000,-0.069929,0.540945,-0.007106,0.001065,0.004261,0.001065,-2.832423,-0.058373,9.515650,2.051000,9.928425,-0.007106,0.000000,-0.063795,0.251642
7916769.000000,-0.069906,0.540945,-0.007079,0.000000,0.003196,0.010653,-2.840506,-0.280189,9.600964,1.961000,10.016261,-0.007079,0.000000,-0.040731,0.253409
7918789.000000,-0.069885,0.540926,-0.007037,-0.005326,-0.006392,0.015979,-2.840506,-0.280189,9.600964,2.001000,10.016261,-0.007037,0.000000,-0.040710,0.253391
7920769.000000,-0.069965,0.540930,-0.007065,0.011718,-0.001065,0.001065,-2.859365,-0.833383,9.340531,2.004000,9.803878,-0.007065,0.000000,0.019022,0.244972
7922769.000000,-0.069925,0.540916,-0.007098,0.018109,0.003196,-0.017044,-2.731843,-0.211938,9.431234,2.004000,9.821205,-0.007098,0.000000,-0.047457,0.259040
7924770.000000,-0.069823,0.540923,-0.007099,0.011718,0.002131,-0.011718,-2.831526,0.108663,9.356696,2.051000,9.776354,-0.007099,0.000000,-0.081436,0.247082
7926769.000000,-0.069764,0.540949,-0.007063,0.005326,0.003196,0.011718,-2.856671,-0.147279,9.142064,1.957000,9.579123,-0.007063,0.000000,-0.053655,0.238124
7928789.000000,-0.069720,0.540976,-0.007008,-0.007457,0.002131,0.019175,-2.856671,-0.147279,9.142064,2.004000,9.579123,-0.007008,0.000000,-0.053611,0.238150
7930769.000000,-0.069735,0.540988,-0.006967,-0.006392,0.001065,0.021305,-2.820749,-0.455307,9.213010,2.005000,9.645905,-0.006967,0.000000,-0.020356,0.244222
7932769.000000,-0.069728,0.541002,-0.006928,0.007457,0.004261,0.021305,-2.856671,-0.487637,9.440214,2.004000,9.875019,-0.006928,0.000000,-0.018118,0.247525
7934770.000000,-0.069688,0.541013,-0.006894,-0.001065,-0.001065,0.010653,-2.925820,-0.192181,9.510262,2.051000,9.952006,-0.006894,0.000000,-0.049483,0.242611
7936769.000000,-0.069736,0.541039,-0.006878,-0.007457,0.001065,0.013848,-2.999459,-0.579237,9.498587,1.957000,9.977746,-0.006878,0.000000,-0.008830,0.235702
7938789.000000,-0.069784,0.541068,-0.006865,-0.006392,0.002131,0.012783,-2.999459,-0.579237,9.498587,2.004000,9.977746,-0.006865,0.000000,-0.008878,0.235731
7940769.000000,-0.069934,0.541077,-0.006932,0.008522,-0.001065,-0.008522,-2.893490,-1.084834,9.309100,2.004000,9.808593,-0.006932,0.000000,0.046077,0.241627
7942770.000000,-0.069948,0.541067,-0.007013,0.027697,-0.006392,-0.030893,-2.807278,-0.477758,9.190558,2.004000,9.621613,-0.007013,0.000000,-0.018011,0.244992
7944770.000000,-0.069820,0.541083,-0.007048,0.027697,0.003196,-0.027697,-2.837812,0.167934,9.209417,2.052000,9.638192,-0.007048,0.000000,-0.088053,0.242220
7946790.000000,-0.069704,0.541077,-0.007033,0.009587,-0.003196,-0.007457,-2.783929,0.197569,9.248932,1.957000,9.660851,-0.007033,0.000000,-0.091062,0.248766
7948789.000000,-0.069594,0.541074,-0.006971,-0.007457,-0.003196,0.012783,-2.783929,0.197569,9.248932,2.004000,9.660851,-0.006971,0.000000,-0.090952,0.248763
7950782.000000,-0.069558,0.541091,-0.006900,-0.007457,0.013848,0.028762,-2.725557,-0.243369,9.344124,2.004000,9.736557,-0.006900,0.000000,-0.043519,0.257369
7952785.000000,-0.069543,0.541123,-0.006844,-0.002131,0.014914,0.026632,-2.889898,-0.391546,9.610843,2.004000,10.043561,-0.006844,0.000000,-0.028825,0.249261
7954785.000000,-0.069504,0.541145,-0.006772,-0.007457,0.004261,0.027697,-2.938392,-0.232593,9.580309,2.053000,10.023500,-0.006772,0.000000,-0.045230,0.243625
7956784.000000,-0.069539,0.541136,-0.006740,-0.009587,-0.003196,0.019175,-2.820749,-0.528049,9.472544,1.955000,9.897704,-0.006740,0.000000,-0.013852,0.252139
7958803.000000,-0.069588,0.541113,-0.006738,-0.007457,-0.008522,0.005326,-2.820749,-0.528049,9.472544,2.005000,9.897704,-0.006738,0.000000,-0.013900,0.252117
7960784.000000,-0.069718,0.541109,-0.006793,0.003196,0.005326,-0.007457,-2.761478,-0.945638,9.386332,2.003000,9.829711,-0.006793,0.000000,0.030690,0.256344
7962784.000000,-0.069725,0.541122,-0.006843,0.014914,0.006392,-0.019175,-2.859365,-0.394240,9.424049,2.005000,9.856171,-0.006843,0.000000,-0.027916,0.246782
7964777.000000,-0.069679,0.541144,-0.006858,0.020240,0.006392,-0.021305,-2.960844,0.048494,9.244441,1.002000,9.707143,-0.006858,0.000000,-0.074925,0.231187
7966770.000000,-0.069584,0.541161,-0.006854,0.005326,0.001065,-0.006392,-2.800992,-0.032329,9.125002,3.006000,9.545275,-0.006854,0.000000,-0.066041,0.243335
7968788.000000,-0.069517,0.541181,-0.006815,-0.002131,0.004261,0.009587,-2.800992,-0.032329,9.125002,2.004000,9.545275,-0.006815,0.000000,-0.065974,0.243355
7970769.000000,-0.069511,0.541172,-0.006781,-0.001065,0.002131,0.015979,-2.670776,-0.373585,9.157331,2.004000,9.546168,-0.006781,0.000000,-0.028738,0.257613
7972771.000000,-0.069487,0.541165,-0.006728,-0.005326,-0.002131,0.021305,-2.806380,-0.285577,9.419559,2.004000,9.832874,-0.006728,0.000000,-0.039179,0.251733
7974770.000000,-0.069468,0.541172,-0.006692,-0.008522,0.004261,0.027697,-2.897981,-0.219122,9.591085,1.002000,10.021738,-0.006692,0.000000,-0.046625,0.247813
7976770.000000,-0.069589,0.541203,-0.006680,-0.006392,0.008522,0.014914,-2.895287,-0.752559,9.563246,3.007000,10.020215,-0.006680,0.000000,0.008942,0.248078
7978789.000000,-0.069679,0.541207,-0.006713,-0.001065,0.002131,-0.003196,-2.895287,-0.752559,9.563246,2.004000,10.020215,-0.006713,0.000000,0.008852,0.248083
7980771.000000,-0.069790,0.541184,-0.006771,0.005326,-0.004261,-0.011718,-2.789318,-0.861222,9.474340,2.004000,9.913885,-0.006771,0.000000,0.020861,0.255979
7982770.000000,-0.069802,0.541204,-0.006830,0.012783,0.002131,-0.023436,-2.928514,-0.368197,9.362084,2.004000,9.816333,-0.006830,0.000000,-0.030494,0.238260
7984770.000000,-0.069800,0.541222,-0.006863,0.012783,0.002131,-0.029827,-2.979702,-0.253248,9.210316,1.002000,9.683630,-0.006863,0.000000,-0.042311,0.228442
7986770.000000,-0.069808,0.541220,-0.006898,0.006392,-0.006392,-0.014914,-2.843200,-0.334970,9.206723,2.004000,9.641563,-0.006898,0.000000,-0.033441,0.241879
7988789.000000,-0.069813,0.541227,-0.006912,0.002131,-0.002131,-0.005326,-2.843200,-0.334970,9.206723,2.004000,9.641563,-0.006912,0.000000,-0.033446,0.241887
7990770.000000,-0.069830,0.541251,-0.006934,0.001065,0.006392,-0.007457,-2.841404,-0.364605,9.202233,2.051000,9.637822,-0.006934,0.000000,-0.030229,0.241986
7992771.000000,-0.069747,0.541254,-0.006929,0.005326,0.001065,-0.008522,-2.819851,0.080824,9.350410,1.957000,9.766692,-0.006929,0.000000,-0.078391,0.248363
7994770.000000,-0.069660,0.541222,-0.006899,0.000000,-0.007457,0.001065,-2.794706,0.081722,9.644070,2.005000,10.041172,-0.006899,0.000000,-0.078134,0.259172
7996770.000000,-0.069760,0.541226,-0.006878,-0.018109,0.001065,0.020240,-2.880020,-0.764233,9.547081,2.004000,10.001266,-0.006878,0.000000,0.010119,0.249124
